,CBSA,commuteBuffCount,workingPop,commutePercent,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,POPESTIMATE,NPOPCHG_,BIRTHS,DEATHS,NATURALINC,INTERNATIONALMIG,DOMESTICMIG,NETMIG,RESIDUAL,GQESTIMATES,RBIRTH,RDEATH,RNATURALINC,RINTERNATIONALMIG,RDOMESTICMIG,RNETMIG,RBIRTHSw,RDEATHSw,RNATURALINCw,RINTERNATIONALMIGw,RDOMESTICMIGw,RNETMIGw,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base,Total_Population,Total_Male_Pop,Total_Female_Pop,Median_Age,M_Median_Age,F_Median_Age,Race_white,Race_black,Race_Am_Indian,Race_Asian,Race_Pac_Isl,Median_Income,Less_High,High_Equiv,College_Assoc_Equiv,Bachelors,Grad_Prof,Ag_For_Fish_Hunt_Mine,Construction,Manufacturing,Wholesale,Retail,Trans_Ware_Util,Information,Fin_Insur_Real,Fin_Insur,Real_Rental,Prof_Sci_Tech,Mngmt_Enter,Admin_WstMngmt,Ed_Servc,Hlthcr_Social,Arts_Entr_Rec,Accom_Food_Srvc,Other_Servc,Public_admin,Num_Total_Worker,Num_Comp_Info_Res,Num_Soft_Dev,Num_Comp_Sys_Analyst,Num_Info_Sec_Analyst,Num_Comp_Programmer,Num_Soft_Qual,Num_Web_Dev,Sal_Avg_Occ,Avg_Comp_EngSci,Avg_Mngmt_Bus_Fin,Education_Pop,Less_High_pct,High_Equiv_pct,College_Assoc_Equiv_pct,Bachelors_pct,Grad_Prof_pct,Bach_and_Above_pct,Computer_Total
Information,0.007217802614469909,0.2697782524028664,0.28999430096209744,0.32456589924330226,0.1831257820115867,-5.4911864636909e-05,0.21113257849341058,0.20283424164600108,0.08531995764836267,0.020818406751856307,0.007713113321216249,0.15194539457489173,0.22087695287423098,0.20082661856304385,0.06189174478311984,0.1794519936828586,0.10615308933631021,0.0015044923468076152,-0.03081873015902837,0.28731511166067464,0.10511289536936706,0.27979654459979253,0.2823169326366376,0.25293725607375267,0.23454718766693378,-0.11843196448191388,-0.03887259080115704,-0.003731910970288994,0.28421688401767786,-0.04297968598012124,-0.15021826411089498,0.07426980861663944,0.02568773894373747,0.0423445675846697,0.04563691102070606,-0.01924534036632321,-0.14348737215970422,0.0823790761708917,0.056160570259085975,0.02444709657741372,0.03226257642989865,0.1940714194139524,0.1076114740587524,0.27020728797339794,0.2816150606760859,0.28493155294892925,-0.022028844553464134,0.3559517951840545,0.09783940236240085,0.16727342996362624,0.286528395548067,0.28749209520076047,0.28556939687639776,0.04040576924954341,0.045013592699637436,0.03801774197989293,0.2874239002379684,0.23656306976039687,0.16203116351126326,0.2858184788867498,0.18695057041539118,0.32824485357063204,0.2239186099492641,0.23438289692178094,0.24312669343009866,0.24989130876730511,0.2528564251344013,-0.06496452111841415,0.20206184497310542,0.23497900158381732,0.18530275058123796,0.2894046103681982,0.08645448339025934,1.0,0.3930006509488297,0.39242916141600176,0.191536825528371,0.3517365758769941,0.19171087609454335,0.1830742534676462,0.29731468421107266,0.3535929672745447,0.10473824307618207,0.2213540847254914,0.1947356658207019,0.3209627898554713,,,,,,,,,0.3400184356604372,0.33821652778643907,0.40130998699469017,0.24523800249052033,-0.10595288774008496,-0.1174728409926005,0.036748930629311956,0.1317127246064747,0.029344357459029958,0.10417262037856079,
Fin_Insur_Real,-0.0021404418607895996,0.34022842135198,0.3778993390627481,0.37884806912168334,0.24258580146665268,0.010836598623457826,0.27757693510549786,0.19795719294715153,0.08818658916510339,0.03255242208245689,0.023500601227902918,0.13587138427213968,0.262673234082578,0.27097789176445464,-0.026463025420158538,0.202666106053627,0.15914478101880777,-0.009933070734183086,-0.04542416578639248,0.37318314128771535,0.12416507672861038,0.36138315163977536,0.37604215465076274,0.3075732737766995,0.2990467400133584,-0.15236514012177044,-0.051088001849619806,0.0048088417381987525,0.3987356698963407,-0.1819114844443695,-0.2510185149989712,0.05876250407547084,0.10611184574749942,0.05867411613369933,0.07163105972027,-0.14096370824195975,-0.2610674079230517,0.08831859656489287,0.15454726310474143,0.04536509289390576,0.0671931048312253,0.3340589282314833,0.17490530996900092,0.353849439923819,0.3501964577078975,0.35535485943460365,0.0027485300282357487,0.4891427876127822,0.1382640246089015,0.20976448279372012,0.3724684848601979,0.3730104408800767,0.3719009383520864,0.10820586567266056,0.11786636518327455,0.09468756004077566,0.3880494476269416,0.3008162508145551,0.1869775917291613,0.3285908179719837,0.19845252470618463,0.6054043585372816,0.316995315624102,0.32076779690997376,0.332364440918457,0.3353951247692153,0.3415801478709022,-0.05281438864570611,0.3953687925405856,0.41196478770619727,0.3591090240087915,0.41477365687036244,0.19426819182894758,0.3930006509488297,1.0,0.8631111246519377,0.5579089524823153,0.48087274661501206,0.24438237129894042,0.3076057786814929,0.38083669370172535,0.5750740316178973,0.13315753619060383,0.3750747456131867,0.3759909777358131,0.5228661880296733,,,,,,,,,0.6114199633917892,0.4560281594765448,0.6019389890130576,0.333713906700796,-0.10062369660767342,-0.14534183788066218,0.10244003294436343,0.06464206958195803,0.04845527379400068,0.08547879157377322,
Fin_Insur,-0.01742004931221319,0.3143506092177806,0.3456276051820821,0.34676939459262135,0.2058894172169452,0.019683064985958072,0.21912616891131026,0.18051768821804812,0.08135598169228697,0.026811859372973437,-0.005419758944405747,0.10399004942827438,0.22056920868124757,0.24099023918737728,-0.004082268189427701,0.1735054621984549,0.16683710041251598,-0.01963024623381452,-0.08932201281778161,0.34201484829983336,0.1067115224781699,0.3289832967795771,0.3442422301635005,0.2767923861248763,0.2809016611795551,-0.14590122419273024,-0.051139726774951245,-0.028128444892757787,0.3659855369190594,-0.22198547180756334,-0.25365334098562203,0.03685588654535626,0.13513860125378907,0.10363456396431919,0.11961975006185467,-0.19074349149663292,-0.2630148357885061,0.060665562791435576,0.17726760263591249,0.07949986727640423,0.10390442414740562,0.31869678234785925,0.1540752050967635,0.3118313511032427,0.3252945051741409,0.33055785115341824,0.04597551730230591,0.4973393719797964,0.2039795175940606,0.26002389778857454,0.34142790006876134,0.3418928757242637,0.3409380410815893,0.1264552487312326,0.13609275407721463,0.11062094103122634,0.35266362646307015,0.2738576503425082,0.17221987226484514,0.311353877645755,0.19165265823848332,0.5360206151282486,0.2576284141236017,0.26039923731039083,0.27272989090862787,0.2785448749731729,0.286928459612228,-0.07839866959165018,0.3401487799580484,0.38860154540969627,0.33382871249729557,0.3823341561337193,0.1781843584071601,0.39242916141600176,0.8631111246519377,1.0,0.3555073422934688,0.44886063847736263,0.23359008004377071,0.28960787770440966,0.39822139019973746,0.5566524605783925,0.11896835324207268,0.40757451603130973,0.2826846904863471,0.5141702505144191,,,,,,,,,0.5787856797844857,0.4395654537857723,0.5547615875055175,0.2760255719068068,-0.09116403794461655,-0.17531211218736453,0.06193701821198407,0.06059591528827588,0.08223035081814338,0.1081990993051344,
Real_Rental,-0.014813085023625773,0.1800145225490219,0.20172507659779162,0.22662399513548062,0.1897714157632517,0.016155874114054433,0.20552085160290218,0.15274078252078657,0.09151393276504005,0.05455428660091055,0.058080439856674604,0.1148619349091774,0.1966941548047443,0.1578760885601328,-0.05135437660449293,0.1352386682478031,0.07814104632965532,0.02636341977092038,0.005210611907550424,0.19984242884896336,0.09593982642833443,0.1978003149965132,0.1953314315171433,0.18593490638608562,0.15519400558769963,-0.06381208386667467,-0.009238599747358502,0.030354303119822144,0.20461744546032845,-0.02566855468579077,-0.17772921783776935,0.10296902198520633,-0.026010730121826336,0.06279841543377064,0.06011877018324967,-0.006201527435042279,-0.17935716270793392,0.1136807675024882,0.0013488075441724738,0.05443258795252303,0.05502562011461108,0.14014281248841484,0.06776579766405183,0.21152317484499064,0.1917446090019437,0.19479582023417202,0.028566863295746026,0.3367523868036355,0.20746161207212105,0.22909363326668672,0.19899097205984959,0.19992851285092147,0.19806867834106057,0.027386847224519277,0.03677300479591006,0.01854018115098061,0.20729523453936805,0.1588578757905578,0.1129924803020112,0.1752070216834054,0.13362404736052588,0.3429242356405256,0.20328334340420834,0.2016280906182018,0.2048304496880591,0.20443967249231068,0.20535796584751506,0.032271545887268556,0.25049912687844605,0.25380618255213044,0.17791670494378073,0.2414491532356679,0.11807925459829237,0.191536825528371,0.5579089524823153,0.3555073422934688,1.0,0.28421229938501535,0.1924747997833962,0.15929268024560717,0.19265469423461615,0.3356276342778637,0.11862449553562765,0.26009186586882155,0.21832980103755714,0.30319733940516713,,,,,,,,,0.34019842339336487,0.290866306083897,0.3488959249435113,0.20498253635677802,-0.015330462978586503,-0.028331001799384883,0.05789566564276022,0.06271704026874043,-0.0446448998087263,-0.0019839755603923274,
Prof_Sci_Tech,-0.03446983890439587,0.2647399214699767,0.29783023373059186,0.3164517126236695,0.13818982153978537,-0.048901185472687035,0.2260113023359291,0.15564990481696656,0.04766858759799706,0.013852142072157595,0.004325533400550376,0.09445773419962133,0.18984173430072684,0.21846139949649676,-0.005255562911492064,0.18012046772052692,0.17301403875755617,-0.09113246168608224,-0.046870365704330376,0.2953213708406851,0.13762314028327044,0.28774651256617567,0.2917171531030997,0.25780998657124765,0.23599193182797645,-0.09170597312628456,-0.008011282018279262,0.028246687921773383,0.3140380208695041,-0.14855127218799757,-0.25530708231813504,0.08135438946597207,0.0778523475914022,0.10873291108850981,0.118646717639373,-0.11892166306261631,-0.27210809105623945,0.1083556322447063,0.11825428663107465,0.07381621317965521,0.09080590786302821,0.27411650724656356,0.15423651580949882,0.3018923109398613,0.28326327774477017,0.28815324548732046,0.06380662189472398,0.45009548844382485,0.24053840788974443,0.26801524296000506,0.29414375165871226,0.29551361244348917,0.2927957175507883,0.059139143813690766,0.07725236702991939,0.03418368537582863,0.3067092946727609,0.23652118062742172,0.16587506356106937,0.2627491533643954,0.18548730346623302,0.5606974666233087,0.2691239132547629,0.2649923031883345,0.2774621917885477,0.28268910442883,0.29110080171906644,0.034486482998097145,0.3604760728363208,0.4180813291401043,0.3178313019556588,0.35595132214966396,0.1086268592791083,0.3517365758769941,0.48087274661501206,0.44886063847736263,0.28421229938501535,1.0,0.24556354067571423,0.32032460419789865,0.313420420126116,0.472255415999889,0.14577661747433712,0.3554920158707111,0.24878092735825236,0.4839371705531105,,,,,,,,,0.576674885783802,0.5152722287077338,0.6049685218999773,0.281202517787908,-0.09006948717039787,-0.2662611440308061,-0.004916122402258561,0.0640111199143731,0.1450611563473818,0.17463102249689744,
Mngmt_Enter,-0.048972814963556544,0.11387729269865052,0.12392811033699999,0.14176269452072873,0.03295437007779208,-0.08299184512697855,0.12899395975796288,0.02350486427215407,0.0009184427613653562,-0.03979799277222307,-0.034245208251298946,0.03001494800365646,0.08692181838216285,0.08605389366023768,-0.025868882879359904,0.0011164918687661604,0.009290423009913578,0.05390611787562227,-0.11842704289976304,0.1199865424051813,0.046626424670057696,0.11737438250368906,0.11594232004222171,0.11002509938507216,0.09784469971508798,-0.04812045985620705,-0.01543576183877946,0.018278230140094318,0.11926487229876048,-0.07004148624241004,-0.101262958845464,0.02455316378665325,0.060683917767932125,0.0755643295430453,0.08296710539545206,-0.026967719747166764,-0.11439551777391699,0.05626098596391557,0.09450745274257896,0.06306445391632116,0.07669483904653124,0.04886849542394855,0.060167820665455646,0.1488254888151161,0.11807402433596781,0.11918267154255137,0.01153764401066745,0.1176242839153987,0.07514639468600229,0.11105923165081928,0.11952687328242756,0.11948294242010521,0.11955190831901008,0.009215003519613067,0.015541127896632017,-0.0014782535823520528,0.1223412925811202,0.11397572803484583,0.13235601708644718,0.10854251916727388,0.020362292649055144,0.24633130227753267,0.1234742867879895,0.12894818279493264,0.13496470975601965,0.1349662975222129,0.13608623114258103,0.09712955342137924,0.08289947741669555,0.2397526073031134,0.20672484661720297,0.058172461272429025,0.0956684460101875,0.19171087609454335,0.24438237129894042,0.23359008004377071,0.1924747997833962,0.24556354067571423,1.0,0.10299028838528268,0.19742877595721467,0.21342850219160173,0.22335719884586772,0.1721246092582757,0.04708108069868281,0.1142550505482615,,,,,,,,,0.25430367281176536,0.42470420267245446,0.24576388130373147,0.13348430866770988,-0.09676807426567906,-0.10576150734816052,0.11424039000472223,0.047180579277985135,0.041095764213540734,0.05723240859771012,
Admin_WstMngmt,-0.008804717460507889,0.16827266936612892,0.18445997889442037,0.18549122228151627,0.07196441521702004,0.015222534377784827,0.06984104295467927,0.04280216520151547,0.013441480512519878,-0.027948588281983683,-0.012543920184820541,-0.019136353830859456,0.036031690700049364,0.07322427201480888,0.03251366618880387,0.1254737012821778,0.13460371910161303,-0.09552517488376264,-0.031387461949307624,0.18025517290393805,0.08986148105467294,0.1760024636937596,0.18288696489039083,0.15022280981850253,0.14069684817791375,-0.04565655376654063,0.005433879965733797,-0.015069858139028567,0.18776918073831084,-0.11583904345261242,-0.1446116442503397,0.02731776895319383,0.048558938845368146,0.11565077831920655,0.12213108662565683,-0.07296164270363491,-0.1271730930353654,0.040522486629655206,0.06660484653762098,0.07492219615369891,0.08473666213012501,0.1700921527697938,0.025188919755702595,0.19504784414733659,0.1674742145756066,0.17114768500266359,0.025998389099151656,0.2787553963384762,0.14296226050671798,0.18935964113932582,0.17946145549118925,0.1801113277978467,0.17881660320820092,0.12545224721499104,0.14301450124640433,0.11450566334745248,0.1902453923177279,0.15240005447411656,0.09657414518077516,0.14696837485284986,0.12288828723950479,0.47965195718069087,0.21813052932688556,0.21259081372617722,0.21754914694191443,0.21298921908392063,0.2151106864000919,0.07487208853538337,0.37852765108187203,0.35548816702259756,0.20274272699749657,0.38108114179790087,0.16408902589373855,0.1830742534676462,0.3076057786814929,0.28960787770440966,0.15929268024560717,0.32032460419789865,0.10299028838528268,1.0,0.2878937095666095,0.3844844006511394,0.14954434264456065,0.29744556884634554,0.27554775223595745,0.34835886137399397,,,,,,,,,0.4793187250840827,0.3187545501443873,0.3947576403920779,0.21575781262028224,0.04210739267338409,-0.05317592084255679,0.09600895660880808,-0.03652546770662849,-0.02447924572700712,-0.04561094421804428,
Ed_Servc,0.012956709694223691,0.214432281783931,0.23593947525750936,0.23555548703061957,0.08659194900310667,0.007845502762205372,0.07895843558338826,0.14337916356800728,0.08202760061919377,0.017762057722453307,-0.016711425977325275,0.023379246654951367,0.1290917120984888,0.13063227459673585,-0.016098147395644108,0.16171462935686848,0.12503068160120762,-0.007722978150791068,-0.19031854195675824,0.23381952904246675,0.050033215605946035,0.22681359545562876,0.2408137506468227,0.18499583774240727,0.18950349795204863,-0.11768474450993499,-0.056299994287789604,-0.017599285902705073,0.24482267579707623,-0.1320542846037136,-0.08367902630209971,-0.022685035384974277,-0.019235049220174927,0.07031393977992234,0.06846745636256617,-0.12996991738866967,-0.09007718383578407,-0.016874178166631514,0.03024382554449272,0.03065046900642012,0.03508221671151861,0.2635436687555901,0.06273166659933237,0.2198577755830978,0.21569819393181022,0.21939853240743182,-0.020991737762621813,0.2789087075874838,-0.006962806123811001,0.1553464605517772,0.23381713635633944,0.23406613893935138,0.23354799860431436,0.17179600344598225,0.17547109900492502,0.16432945399249013,0.238850568718439,0.19905158778442222,0.10495914312575245,0.2122412678604472,0.1351677637177683,0.46390310178584765,0.16421527680058884,0.1699142345171737,0.183812943855562,0.1924360023715888,0.19390201677468505,-0.02016621241588006,0.28543253344478403,0.2852043780033907,0.24149217009725965,0.30838253350196015,0.15622517259433696,0.29731468421107266,0.38083669370172535,0.39822139019973746,0.19265469423461615,0.313420420126116,0.19742877595721467,0.2878937095666095,1.0,0.49754332611115926,0.17001599630264835,0.32451492400089815,0.24531257835434314,0.407420013539954,,,,,,,,,0.4603625134525345,0.32856736022590805,0.47012876064930426,0.18547271564954207,-0.13846558997964317,-0.22666129258049256,0.03632341206382167,0.15752159500111554,0.07969444972704393,0.17271850994336732,
Hlthcr_Social,0.012628163731252725,0.252054251765795,0.28169952540910487,0.3162697661996113,0.18188868788010404,0.0734511335368814,0.12168250891524321,0.13178155848176065,0.07817386771367839,0.024509393568805687,0.0024099838831147893,0.036581874706557826,0.12555823894392593,0.13407224396938155,-0.01272964338471903,0.17274892319953306,0.14341631877409933,-0.026022712035201342,-0.055036971874777886,0.2783248891255128,0.13823691966595758,0.26711364203500954,0.2831557327936322,0.21861264361706068,0.21175237854417278,-0.062120555865649844,0.01564357765561727,-0.010364532005828729,0.2999722081961557,-0.2699626375176586,-0.22306628031066666,-0.011895836776190822,0.03535478180924634,0.17563264900229253,0.18091809124149316,-0.24172218754130012,-0.23993018735133273,0.015868170058399262,0.08732397822607949,0.15566307992655706,0.1689530635056961,0.3252780367403492,0.09409222434256338,0.3112225007804895,0.27090695877490323,0.2765643205539986,0.01109362781179513,0.5363452917090231,0.2197226569234453,0.286448553064646,0.2769677812263087,0.27809978461885276,0.27584928434982103,0.170392480130659,0.188517442863139,0.1509437335844626,0.28812445268452025,0.21653707344567533,0.1672963121839603,0.2520847243122273,0.23165324644538174,0.6538895325039745,0.2552440929342672,0.24657496239593404,0.25623178775662264,0.25561131329703074,0.2576097980809826,-0.004216763299963358,0.44214333838379044,0.42376340014400304,0.3514520017558525,0.4295858646780832,0.22104931657540564,0.3535929672745447,0.5750740316178973,0.5566524605783925,0.3356276342778637,0.472255415999889,0.21342850219160173,0.3844844006511394,0.49754332611115926,1.0,0.23819352178829867,0.49672608370395677,0.4005535182705693,0.5267860460407917,,,,,,,,,0.6507418252910001,0.4829155531731367,0.5773056434619042,0.255871145099484,-0.006570202419769071,-0.16156657693183607,0.07875608271551116,0.015113954840701384,0.03274344467061182,0.03983546001951721,
Arts_Entr_Rec,-0.000242138130855237,0.09257253279113271,0.09328533755115677,0.12728301093288624,0.10329851966600669,0.06161965967941989,0.03864231278963392,0.08957534040733703,0.05641226113233922,0.03944979071886461,0.016658983514482292,0.04161158651268028,0.04688914981320018,0.021289184570395813,0.028644845408555896,0.05848057011402599,0.0679525286896489,-0.014247518704472276,0.008975745676663796,0.09400721073086402,0.06659644216182442,0.09122244447540662,0.09305128686769663,0.08077696562818229,0.08012068293659663,-0.009352745971086153,0.021938025812217616,-0.025165073220127634,0.07756310750092792,-0.003102097755496432,-0.014435045750951739,0.00767935042346438,-0.0030319924461745893,0.07306795834168364,0.07308903732278083,0.0038263212097652023,-0.019748671180751912,0.015066014800277949,0.006552419655425589,0.07489134567167886,0.07626705748986082,0.021542989907694998,-0.03929417477161412,0.10479821347244721,0.09903969008713469,0.10083518808967644,0.016471860546725347,0.16846127052595306,0.1803805703871704,0.24140086708663405,0.09320379117987472,0.0937430171298309,0.09267617354159463,0.12403078840914662,0.12491650041058244,0.12875511872610454,0.09077181114288257,0.07277402907793068,0.12474620625290278,0.09144983925363875,0.10982841413703251,0.08918816207100135,0.06631856264404322,0.0673874224575452,0.06969308370658636,0.06809430714387904,0.06980102703762857,0.0062734403263614655,0.023246484302140453,0.07353907604508626,0.148373472398662,0.1850541257035824,0.04238723407823329,0.10473824307618207,0.13315753619060383,0.11896835324207268,0.11862449553562765,0.14577661747433712,0.22335719884586772,0.14954434264456065,0.17001599630264835,0.23819352178829867,1.0,0.3170347714003114,0.10676544145258482,0.13121970638190295,,,,,,,,,0.09599905894029805,0.09382110046526985,0.14355077026126473,0.0688471774367359,-0.0036948435864851046,-0.056024996229152406,0.03399224882211934,-0.009884374518809053,0.02067482875983541,0.012359369157540333,
Accom_Food_Srvc,-0.03558603401903699,0.15702404898094774,0.17036691849871113,0.17787651579383407,0.1474574201848139,0.14199351654535658,-0.012865745830880442,0.09737679839852145,0.0785248961140063,0.03902658805578355,0.03361346056035612,0.07551851754777633,-0.013290938473026868,-0.04570380064967477,0.002797026789242745,0.1583803528863238,0.037389196041668474,0.03671417122513666,0.007983514682358998,0.17117065444330387,0.1119022522146703,0.1629786846000009,0.1677971046074812,0.14171587065923416,0.1568858870909299,-0.026756882611300856,0.03340530624345692,-0.06735899068337242,0.15667241808461788,-0.12390219651790627,-0.22186343719940518,0.07376965154434871,0.13476751422486338,0.18013936670154304,0.197250656805079,-0.11212200806742721,-0.21957122222016745,0.07802705242838083,0.12773622051118577,0.1744417733584436,0.19349039331957624,0.1903108211756297,0.019965884591125915,0.15224369003762303,0.17942996039078302,0.18483995282772273,0.10049453722685299,0.4826421485363773,0.4299515892521327,0.5242278592896439,0.16983116705693166,0.1711179799698738,0.16857908798028332,0.14528271677851062,0.16516853428019376,0.12915125425068283,0.16939665539797255,0.10856474510682132,0.1483701144012124,0.18040157946053537,0.2741068736513266,0.30368309359873064,0.0721443950080446,0.06261346354287493,0.07176739087253176,0.07074394303764954,0.07492192010742518,0.05786989323267843,0.2395060175661394,0.188206017875447,0.22593798175107815,0.36596060599084723,0.11820383180485988,0.2213540847254914,0.3750747456131867,0.40757451603130973,0.26009186586882155,0.3554920158707111,0.1721246092582757,0.29744556884634554,0.32451492400089815,0.49672608370395677,0.3170347714003114,1.0,0.24885312173123791,0.35324058057638374,,,,,,,,,0.33998527413997515,0.3105356054097267,0.3419095895454508,0.07142034241379977,0.034255319235692354,-0.10537317206929034,0.05335768695903814,-0.03607190697279758,0.02394955103945569,-0.000435590795715164,
Other_Servc,-0.03933185355633895,0.10695305278172358,0.1265400672974063,0.12039055351712231,0.11969127348702227,0.06032587741319083,0.07413719193281512,0.03538089968836396,0.019816300558024705,-0.002365587698116868,0.011984326132769813,-0.008419897962800314,0.10278634494825632,0.10242534854480881,0.08482608114888687,0.13602638953247126,0.1132365916593718,-0.008929505427304552,-0.10652729749731048,0.12351871035118604,0.08102573260229175,0.12328530453499872,0.12046590777800494,0.11803631263304318,0.10350547758241846,-0.02385405394984812,0.015018134348853608,0.030930744037720892,0.13569474723678965,-0.03426017268052052,-0.26657834357679255,0.1564849224023026,0.091270614720931,0.05343141294229464,0.06459453388652352,0.0064762640204564775,-0.27229082552046247,0.18147426163144176,0.13323172938489655,0.025932891669683125,0.04465341556931145,0.18995360409668716,0.07556645332355143,0.14137337562730243,0.11000620200739267,0.11369612503346146,0.00032738970508718886,0.270408001705646,0.1793666638115948,0.18033680425057474,0.12267384034702834,0.12352173482328004,0.12184739297374135,-0.004654716651732713,0.018953953541094498,-0.024488961223298515,0.13253926975101182,0.10109247263524332,0.062125522172253006,0.09787847130411388,0.11357105217922549,0.5005642930095229,0.2155163425510181,0.20571161162549312,0.20707752824096357,0.1954970458406164,0.19564056765180593,0.10876867700842956,0.3733885699213575,0.2827427709210697,0.23461503124194985,0.3865028948361974,0.3041782179375831,0.1947356658207019,0.3759909777358131,0.2826846904863471,0.21832980103755714,0.24878092735825236,0.04708108069868281,0.27554775223595745,0.24531257835434314,0.4005535182705693,0.10676544145258482,0.24885312173123791,1.0,0.3060576501808773,,,,,,,,,0.4401536786108739,0.22437469816661643,0.3344681686631661,0.20211938158358747,0.07494975852304692,0.05544363750533889,0.1538505823005215,-0.08015962531836109,-0.09421489186361828,-0.13763276729551038,
Public_admin,0.022491387010200176,0.28052501043352307,0.3121280565350944,0.3394808498456017,0.20605111366602644,0.005125570289082463,0.22193301172530283,0.25836097257382,0.14288423313995804,0.08754867190706807,0.04248313739259813,0.1910983186245211,0.24436222021758816,0.15630743016337295,-0.018114425879949093,0.17220043481850766,0.10684096488520148,0.01253690299210456,-0.018476251294056948,0.3115809864456346,0.09196524340615028,0.302038807316974,0.3077003364778399,0.26811169579185096,0.24012938029223516,-0.1404442674498972,-0.061513050055050665,0.047878163180404,0.33603972878887944,-0.19103376503853386,-0.35550226350258873,0.12264469642141596,0.11503878454645765,0.10383678796585377,0.11813334786876953,-0.1803307539872842,-0.3497358683091732,0.12326876507867958,0.14221933026243497,0.07580271128055699,0.09614005803383108,0.33015358719802534,0.04633754156006058,0.27434195062319655,0.2890332717010384,0.29505927590176695,0.07155608804400496,0.5905510058944224,0.19807079486453769,0.32888767229164384,0.3111606588940382,0.31288586157270726,0.30947086766725146,0.05612291392051676,0.07535901141432177,0.039683583312031034,0.323776759242235,0.22328146328725987,0.18617336306014823,0.2877503236882252,0.21449786752851493,0.6676398097253791,0.1983268603824376,0.203527638576824,0.2205583726276946,0.22756110141650793,0.23943962495482113,0.005184248312630921,0.5292231783728465,0.48891102105263773,0.2911673116379842,0.33635283232109064,0.23535323054732546,0.3209627898554713,0.5228661880296733,0.5141702505144191,0.30319733940516713,0.4839371705531105,0.1142550505482615,0.34835886137399397,0.407420013539954,0.5267860460407917,0.13121970638190295,0.35324058057638374,0.3060576501808773,1.0,,,,,,,,,0.7455503247808584,0.5371938665670171,0.6493766034416885,0.2239120199550044,-0.13257976144571404,-0.21798679093349974,0.022599254760229726,0.07220709770849439,0.1354679701133106,0.17088173801956,
Num_Total_Worker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Num_Comp_Info_Res,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Num_Soft_Dev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Num_Comp_Sys_Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Num_Info_Sec_Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Num_Comp_Programmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Num_Soft_Qual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Num_Web_Dev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
